Equipment,./hampshire.csv,Belt,4.15,100,2015-02-26,Leather belt.
Equipment,./hampshire.csv,Anorak/ waterproof jacket,75.70,25,2015-07-24,
Equipment,./hampshire.csv,Hi Visibility jacket,28.69,50,2015-06-11,
Equipment,./hampshire.csv,Cut resistant gloves,,,,Not bought. The force does not issue gloves.
Equipment,./hampshire.csv,Boots,75.80,6,2015-07-10,Peacekeeper general duty boots purchased under the North Wales national contract. Peacekeeper public order boots £73.60.
Equipment,./hampshire.csv,Utility belt,4.43,110,2015-05-05,
Equipment,./hampshire.csv,General Patrol full body armour,256.59,1,2015-06-02,Black overt cover male armour sets inc. carry bag (£10). Female armours purchased at £235.79 plus carry bag at £10. Add an extra £4.12 to male armours and £3.97 to female armours for high visibility (yellow) overt cover (issued to tactical pedal cyclists). 
Equipment,./hampshire.csv,General Patrol body armour vest,35.94,7,2015-04-27,
Equipment,./hampshire.csv,Standard Issue Handcuffs,19.00,200,2015-06-05,
Equipment,./hampshire.csv,Baton,60.82,200,2015-06-08,
Equipment,./hampshire.csv,Airwave radio (hand held),280.00,,,Most recent purchase was in 2011. More detailed information is not available at this time.
Equipment,./hampshire.csv,Airwave radio (vehicle),430.00,800,,Purchased via national framework in 2007 - date of purchase not available at the time of publication.
Equipment,./hampshire.csv,Fully kitted general purpose patrol vehicle - standard 5-door hatchback low performance car.,10029.25,13,2012-07-26,Purchased via East / South East Region tender.
Equipment,./hampshire.csv,Compact High performance estate vehicle - fully converted,,,,The force does not operate compact high-performance cars.
Equipment,./hampshire.csv,Fully kitted cell van,20669.78,8,2012-07-26,Purchased via national framework.
Equipment,./hertfordshire.csv,Custodian style Police Helmet,28.90,30,2013-05-14,Joint purchase with Bedfordshire and Cambridgeshire. Exc. £8.50 helmet plate. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Fleece,32.95,38,2015-07-22,Joint purchase with Bedfordshire and Cambridgeshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Trousers,9.67,270,2015-07-28,Joint purchase with Bedfordshire and Cambridgeshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Shirt,4.25,2300,2015-07-23,"Male shirts, female shirts £3.95. Joint purchase with Bedfordshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police."
Equipment,./hertfordshire.csv,Epaulettes,5.00,1,2015-07-24,All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Belt,3.27,410,2015-07-22,Joint purchase with Bedfordshire and Cambridgeshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Anorak/ waterproof jacket,79.95,5,2015-07-22,Joint purchase with Bedfordshire and Cambridgeshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Hi Visibility jacket,53.90,125,2015-07-03,Joint purchase with Bedfordshire and Cambridgeshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Cut resistant gloves,9.70,650,2015-04-22,"Male gloves, female gloves £9.40. Joint purchase with Bedfordshire and Cambridgeshire. The force no longer issues officers with the gloves. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police."
Equipment,./hertfordshire.csv,Boots,30.30,100,2015-07-22,Order date for non-protective boots from North Wales framework - joint purchase with Bedfordshire and Cambridgeshire. Most recent purchase price for a pair of protective boots for patrol (public order) is £72.60. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Utility belt,10.25,100,2015-07-28,Joint purchase with Bedfordshire and Cambridgeshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,General Patrol full body armour,261.27,10,2015-04-24,"Male armours, female armours £218.24. Joint purchase with Bedfordshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police."
Equipment,./hertfordshire.csv,General Patrol body armour vest,84.93,60,2015-07-15,Joint purchase with Bedfordshire and Cambridgeshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Standard Issue Handcuffs,16.95,200,2015-01-19,Joint purchase with Bedfordshire and Cambridgeshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Baton,54.45,200,2015-06-16,22'' batons. Joint purchase with Bedfordshire and Cambridgeshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./hertfordshire.csv,Airwave radio (hand held),350.00,300,2015-03-04,Inc. extended warranty. Purchased via national airwave radio procurement framework contract.
Equipment,./hertfordshire.csv,Airwave radio (vehicle),850.00,2,2015-05-26,"Motorcycle radios inc. GPS, extended warranty and weather-proof console purchased via the national airwave radio procurement framework contract. Prices have reduced significantly over the years. The force previously purchased 476 airwave radio for vehicles (cars) through a consortium framework with Cambridgeshire, Hertfordshire and Thames Valley Police, at £1,200 exc. installation, in 2003."
Equipment,./hertfordshire.csv,Fully kitted general purpose patrol vehicle - standard 5-door hatchback low performance car.,13473.00,10,2015-03-13,"Inc warning lights, livery, siren, delivery etc."
Equipment,./hertfordshire.csv,Compact High performance estate vehicle - fully converted,,,,"Not bought. Compact high performance estate not used for roads policing. Standard large high performance estate vehicle £26,540.00 in February 2015. Inc warning lights, livery, siren, delivery etc."
Equipment,./hertfordshire.csv,Fully kitted cell van,20805.00,6,2015-03-25,"Inc warning lights, livery, siren, delivery etc."
Equipment,./bedfordshire.csv,Custodian style Police Helmet,28.90,30,2013-05-14,Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police. Exc. £6.50 helmet plate.
Equipment,./bedfordshire.csv,Fleece,32.95,38,2015-07-22,Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Trousers,9.67,270,2015-07-28,Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Shirt,4.25,2300,2015-07-23,"Male shirts, female shirts £3.95. Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police."
Equipment,./bedfordshire.csv,Epaulettes,3.85,1,2015-07-24,All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Belt,3.27,410,2015-07-22,Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Anorak/ waterproof jacket,79.95,5,2015-07-22,Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Hi Visibility jacket,53.90,125,2015-07-03,Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Cut resistant gloves,9.70,650,2015-04-22,"Male gloves, female gloves £9.40. Joint purchase with Cambridgeshire and Hertfordshire. The force no longer issues officers with the gloves. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police. "
Equipment,./bedfordshire.csv,Boots,30.30,100,2015-07-22,Order date for non-protective boots from North Wales framework - joint purchase with Cambridgeshire and Hertfordshire. Most recent purchase price for a pair of protective boots for patrol (public order) is £72.60. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Utility belt,10.25,100,2015-07-28,Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,General Patrol full body armour,261.27,10,2015-04-24,"Male armours, female armours £218.24. Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police."
Equipment,./bedfordshire.csv,General Patrol body armour vest,84.93,60,2015-07-15,Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Standard Issue Handcuffs,16.95,200,2015-01-19,Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Baton,54.45,200,2015-06-16,22'' batons. Joint purchase with Cambridgeshire and Hertfordshire. All uniform purchases are made by the central stores located at and operated by Cambridgeshire Police.
Equipment,./bedfordshire.csv,Airwave radio (hand held),350.00,250,2015-03-04,Inc. extended warranty. Purchased via national airwave radio procurement framework contract.
Equipment,./bedfordshire.csv,Airwave radio (vehicle),1200.00,283,,"Price subject to specifications. Exc. installation. Force purchase through a consortium framework with Cambridgeshire, Hertfordshire and Thames Valley Police in 2003. Prices have reduced significantly over the years. "
Equipment,./bedfordshire.csv,Fully kitted general purpose patrol vehicle - standard 5-door hatchback low performance car.,13473.00,4,2015-03-11,"Inc. warning lights, livery, siren, delivery etc."
Equipment,./bedfordshire.csv,Compact High performance estate vehicle - fully converted,,,,"Not bought. Standard large high performance estate £26,540 on 15/01/14. Inc. warning lights, livery, siren, delivery etc."
Equipment,./bedfordshire.csv,Fully kitted cell van,20805.00,6,2014-11-06,"Inc. warning lights, livery, siren, delivery etc."
Equipment,./cleveland.csv,Custodian style Police Helmet,28.90,30,2015-07-02,Purchased via West Midlands framework.
Equipment,./cleveland.csv,Fleece,20.39,20,2015-05-15,Purchased via West Yorkshire framework.
Equipment,./cleveland.csv,Trousers,13.55,300,2015-06-11,Purchased via Devon & Cornwall framework.
Equipment,./cleveland.csv,Shirt,4.50,24,2015-07-02,"Short-sleeved male shirt, long-sleeved male shirt £5.25, female short-sleeved shirt £5.25 and female long-sleeved shirt £5.85 purchased via West Yorkshire framework."
Equipment,./cleveland.csv,Epaulettes,,,,"Not bought, but made in-house."
Equipment,./cleveland.csv,Belt,3.27,95,2015-02-19,Leather belt purchased via North Wales framework.
Equipment,./cleveland.csv,Anorak/ waterproof jacket,,,,"Not bought as standard, but issued to road policing unit officers only. 1 purchased via West Yorkshire framework at £85.75 on 06/11/14."
Equipment,./cleveland.csv,Hi Visibility jacket,62.75,20,2015-05-15,Purchased via West Yorkshire framework.
Equipment,./cleveland.csv,Cut resistant gloves,15.45,27,2015-05-08,Purchased via Cheshire framework.
Equipment,./cleveland.csv,Boots,,,,Not bought. The force does not issue officers with general duty boots.
Equipment,./cleveland.csv,Utility belt,8.36,30,2015-03-13,Purchased via North Wales framework.
Equipment,./cleveland.csv,General Patrol full body armour,382.90,1,2015-06-08,This includes armour panels plus 2 high visibility covers. Purchased via MPS framework.
Equipment,./cleveland.csv,General Patrol body armour vest,78.68,1,2015-07-27,High visibility cover purchased for existing body armour.
Equipment,./cleveland.csv,Standard Issue Handcuffs,19.25,40,2015-05-15,Purchased via Northumbria framework.
Equipment,./cleveland.csv,Baton,60.50,20,2015-06-29,26'' batons.
Equipment,./cleveland.csv,Airwave radio (hand held),400.00,500,,Mixture of hand-held and vehicle units ordered in 2009 for delivery over three years.
Equipment,./cleveland.csv,Airwave radio (vehicle),500.00,500,,Mixture of vehicle and hand-held units ordered in 2009 for delivery over three years.
Equipment,./cleveland.csv,Fully kitted general purpose patrol vehicle - standard 5-door hatchback low performance car.,13854.00,1,,Vauxhall Astra. Last ordered in late March 2015. The force is moving to the new national vehicle purchase framework.
Equipment,./cleveland.csv,Compact High performance estate vehicle - fully converted,33920.61,3,2014-10-01,"BMW inc. partial conversion costs for livery, matrix board and data recorder."
Equipment,./cleveland.csv,Fully kitted cell van,21324.18,10,2014-08-01,Vauxhall Vivaro.
Equipment,./merseyside.csv,Custodian style Police Helmet,28.90,40,2015-06-04,Purchased via West Midlands Police national contract.
Equipment,./merseyside.csv,Fleece,,,,Not bought. The force does not issue officers with a fleece.
Equipment,./merseyside.csv,Trousers,8.95,720,2015-05-26,Purchased via Greater Manchester Police national contract.
Equipment,./merseyside.csv,Shirt,4.75,700,2015-01-22,Male short-sleeved white shirts purchased via the West Yorkshire Police national framework agreement. The force does not issue black climate control tops.
Equipment,./merseyside.csv,Epaulettes,1.85,500,2015-05-22,Price per pair. Epaulettes are purchased locally.
Equipment,./merseyside.csv,Belt,3.27,180,2015-02-11,Purchased via North Wales Police national framework.
Equipment,./merseyside.csv,Anorak/ waterproof jacket,,,,Not bought. The force does not issue this garment to officers.
Equipment,./merseyside.csv,Hi Visibility jacket,65.78,140,2015-05-14,Last order via the North West Region contract.
Equipment,./merseyside.csv,Cut resistant gloves,12.95,330,2015-03-27,Purchased via the Cheshire Constabulary national framework.
Equipment,./merseyside.csv,Boots,,,,Not bought. The force does not issue boots to officers.
Equipment,./merseyside.csv,Utility belt,3.20,30,2015-03-27,Purchased via North Wales Police national framework.
Equipment,./merseyside.csv,General Patrol full body armour,273.66,32,2015-04-09,Black cover male armours purchased with 5 female armours at £225.93 via the Metropolitan Police Service national framework with West Midlands Police.
Equipment,./merseyside.csv,General Patrol body armour vest,,,,Not bought.
Equipment,./merseyside.csv,Standard Issue Handcuffs,16.95,25,2015-09-25,Purchased via the Metropolitan Police Service national framework.
Equipment,./merseyside.csv,Baton,24.49,100,2015-07-22,Purchased via the Metropolitan Police Service national framework.
Equipment,./merseyside.csv,Airwave radio (hand held),120.00,5000,,Last purchase of overt airwave radios in 2009. The force refurbishes and recycles devices for re-use.
Equipment,./merseyside.csv,Airwave radio (vehicle),950.00,,,Last purchase of covert airwave radios in 2006. Information on order volumes not available at the time of publication. The force refurbishes and recycles devices for re-use.
Equipment,./merseyside.csv,Fully kitted general purpose patrol vehicle - standard 5-door hatchback low performance car.,,,,"Not bought. The force does not use 5-door hatchbacks as general purpose patrol vehicles, but last purchased 5 Hyundai Estate vehicles at £14,383.75 on 07/05/14."
Equipment,./merseyside.csv,Compact High performance estate vehicle - fully converted,26293.24,4,2011-10-24,"The lowest price of two of the vehicles purchased based on maximum re-use of conversion parts. The other two converted vehicles cost £30,454.78 and £30,462.26."
Equipment,./merseyside.csv,Fully kitted cell van,,,,"Not bought. The force purchased a Ford Connect £24,354 inc. full conversion in 2015 and a Ford Transit £24,930 inc. full conversion in 2014. "
Equipment,./dorset.csv,Custodian style Police Helmet,28.90,95,2015-03-30,Regional specification.
Equipment,./dorset.csv,Fleece,21.10,25,2014-09-05,Regional specification.
Equipment,./dorset.csv,Trousers,13.57,15,2014-11-13,Regional specification.
Equipment,./dorset.csv,Shirt,3.75,100,2015-07-07,"Female short-sleeved wicking shirts, male short-sleeved wicking shirts £4.05. Male long-sleeved shirts £4.60 and female long-sleeved shirts £4.31. Regional specification."
Equipment,./dorset.csv,Epaulettes,2.95,10,2015-06-19,"Sliders, epaulettes £3.25. Regional specification."
Equipment,./dorset.csv,Belt,3.27,,,Leather belts.
Equipment,./dorset.csv,Anorak/ waterproof jacket,79.20,25,2015-02-17,Regional specification.
Equipment,./dorset.csv,Hi Visibility jacket,95.00,5,2014-07-09,
Equipment,./dorset.csv,Cut resistant gloves,8.95,20,2014-06-24,
Equipment,./dorset.csv,Boots,,,,Not bought. The force does not issue boots to patrol officers.
Equipment,./dorset.csv,Utility belt,4.22,30,2014-06-27,Leather belts.
Equipment,./dorset.csv,General Patrol full body armour,224.03,5,2015-05-20,Female body armours. Regional specification.
Equipment,./dorset.csv,General Patrol body armour vest,44.00,5,2015-05-20,Regional specification.
Equipment,./dorset.csv,Standard Issue Handcuffs,16.95,10,2013-03-05,Regional specification.
Equipment,./dorset.csv,Baton,52.20,25,2013-01-21,
Equipment,./dorset.csv,Airwave radio (hand held),,,,"No purchases have been made in the past three years as radios have been recycled / redistributed, negating the need to purchase new."
Equipment,./dorset.csv,Airwave radio (vehicle),,,,"No purchases have been made in the past three years as radios have been recycled / redistributed, negating the need to purchase new."
Equipment,./dorset.csv,Fully kitted general purpose patrol vehicle - standard 5-door hatchback low performance car.,15595.70,10,2015-04-30,"Inc. commissioning, delivery and registration."
Equipment,./dorset.csv,Compact High performance estate vehicle - fully converted,31057.70,1,2015-01-14,Inc. towbar.
Equipment,./dorset.csv,Fully kitted cell van,23090.56,4,2014-07-25,Ford transit exc. CCTV
Equipment,./warwickshire.csv,Custodian style Police Helmet,28.90,730,2015-04-23,Joint purchase with West Mercia under West Midlands Police national headwear contract.
Equipment,./warwickshire.csv,Fleece,38.95,460,2015-05-11,Joint purchase with West Mercia. The force aims to move to the Metropolitan Police Service contract when samples are approved to purchase the garment at a lower price.
Equipment,./warwickshire.csv,Trousers,9.20,30,2015-08-25,"Polycotton trousers. Order date for joint purchase with West Mercia. Prices range from £6.60 to £9.20 depending on male, female, size (waist/length) specifications. The price quoted is for the largest quantity on order and for a particular waist/leg measurement for the male garment. The force previously purchased 2,265 male polywool trousers at £18.20 with West Mercia, on 16/04/2015. Awaiting outcome of Yorkshire tender for future purchasing."
Equipment,./warwickshire.csv,Shirt,3.99,650,2015-04-16,Under-armour shirts. Joint purchase with West Mercia. The force will be moving to the West Yorkshire Police contract to purchase the item at a lower price.
Equipment,./warwickshire.csv,Epaulettes,3.25,112,2015-07-21,Epaulettes. Joint purchase with West Mercia. The force will be moving to the Metropolitan Police Service contract when samples are approved to purchase epaulettes at a lower price.
Equipment,./warwickshire.csv,Belt,3.30,50,2015-07-23,Joint purchase with West Mercia. The force will be moving to the North Wales Police contract to purchase the item at a lower price.
Equipment,./warwickshire.csv,Anorak/ waterproof jacket,95.45,2500,2014-12-16,3/4 length high visibility coat. Joint purchase with West Mercia. The force will be moving to the Metropolitan Police Service contract when samples are approved to purchase the item at a lower price.
Equipment,./warwickshire.csv,Hi Visibility jacket,69.95,500,2015-05-11,Blousons. Joint purchase with West Mercia. The force will be moving to the Metropolitan Police Service contract when samples are approved to purchase the item at a lower price. 
Equipment,./warwickshire.csv,Cut resistant gloves,,,,Not bought. The force does not issue cut resistant gloves to patrol officers.
Equipment,./warwickshire.csv,Boots,,,,Not bought. The force does not issue boots to patrol officers.
Equipment,./warwickshire.csv,Utility belt,4.22,170,2015-05-22,Joint purchase with West Mercia. The force will be moving to the North Wales Police contract to purchase the item at a lower price.
Equipment,./warwickshire.csv,General Patrol full body armour,274.53,33,2015-07-20,"Order date as the force is migrating to a new contract led by West Midlands Police as part of a uniform alignment exercise with West Mercia, via the Metropolitan Police Service national body armour framework agreement. Price includes the vest carrier for body armour plates at £44.50."
Equipment,./warwickshire.csv,General Patrol body armour vest,85.80,5,2014-10-01,Carriage system. Joint purchase with West Mercia via the Gloucestershire framework. The force also purchases the vest carrier for body armour plates at £44.50 (included in the separate general patrol body armour price).
Equipment,./warwickshire.csv,Standard Issue Handcuffs,15.60,100,2015-06-29,Joint purchase with West Mercia under the Metropolitan Police Service contract.
Equipment,./warwickshire.csv,Baton,53.48,750,2015-07-16,Joint purchase with West Mercia under the Metropolitan Police Service contract.
Equipment,./warwickshire.csv,Airwave radio (hand held),390.00,51,2015-02-13,"Joint purchase with West Mercia via the Metropolitan Police Service national framework. Price inc. extended helical antenna, batteries, click fast stud (£459 in total)."
Equipment,./warwickshire.csv,Airwave radio (vehicle),650.00,5,2015-05-21,Joint purchase with West Mercia via the Metropolitan Police Service national framework. Price inc. colour console (£134).
Equipment,./warwickshire.csv,Fully kitted general purpose patrol vehicle - standard 5-door hatchback low performance car.,15805.50,88,2014-12-01,"Joint order with West Mercia via the previous national framework - 82 delivered to date. Vauxhall Astra, diesel and low emissions model. The force will be moving to the new vehicle purchase framework in 2015."
Equipment,./warwickshire.csv,Compact High performance estate vehicle - fully converted,28028.04,2,2014-11-14,Joint purchase with West Mercia via previous national framework. BMW vehicles. The force will be moving to the new vehicle purchase framework in 2015.
Equipment,./warwickshire.csv,Fully kitted cell van,22969.36,36,2014-12-01,Joint order with West Mercia via previous national framework. Vauxhall - only 9 delivered to date. The force will be moving to the new vehicle purchase framework in 2015.
Equipment,./cambridgeshire.csv,Custodian style Police Helmet,28.90,30,2013-05-14,Joint purchase with Bedfordshire and Hertfordshire Exc. £5.25 helmet plate. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Fleece,32.95,38,2015-07-22,PCSO fleece. Joint purchase with Bedfordshire and Hertfordshire. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Trousers,9.67,270,2015-07-28,Joint purchase with Bedfordshire and Hertfordshire. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Shirt,4.25,2300,2015-07-23,"Male shirts, female shirts £3.95. Price varies with long sleeve, short sleeve and extra long fit specifications. Joint purchase with Bedfordshire and Hertfordshire. The force makes all uniform purchases and operates central stores for all three forces."
Equipment,./cambridgeshire.csv,Epaulettes,2.96,4,2015-07-24,The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Belt,3.27,410,2015-07-22,Split leather waist belts with nickel buckles. Joint purchase with Bedfordshire and Hertfordshire. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Anorak/ waterproof jacket,79.95,5,2015-07-22,Police traffic jacket model purchased under the Metropolitan Police Service contract. Joint purchase with Bedfordshire and Hertfordshire. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Hi Visibility jacket,53.90,125,2015-07-03,High visibility carriers lightweight blousons. Joint purchase with Bedfordshire and Hertfordshire. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Cut resistant gloves,9.70,650,2015-04-22,"Male black lined leather gloves with cuffs, female gloves at £9.40. Joint purchase with Bedfordshire and Hertfordshire. The force no longer issues officers with the gloves. The force makes all uniform purchases and operates central stores for all three forces."
Equipment,./cambridgeshire.csv,Boots,30.30,100,2015-07-22,Order date for non-protective boots from North Wales framework - joint purchase with Bedfordshire and Hertfordshire. Most recent purchase price for a pair of protective boots for patrol (public order) is £72.60. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Utility belt,10.25,100,2015-07-28,Not supplied as standard. Joint purchase with Bedfordshire and Hertfordshire. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,General Patrol full body armour,261.27,10,2015-04-24,"Male armours, female armours £218.24. Joint purchase with Bedfordshire and Hertfordshire. The force makes all uniform purchases and operates central stores for all three forces."
Equipment,./cambridgeshire.csv,General Patrol body armour vest,84.93,60,2015-07-15,Price depends on quantity ordered. Joint purchase with Bedfordshire and Hertfordshire. Appointment vest under review. Covert harness £67. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Standard Issue Handcuffs,16.95,200,2015-01-19,Rigid handcuffs. Joint purchase with Bedfordshire and Hertfordshire under the Metropolitan Police Service contract. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Baton,54.45,200,2015-06-16,22'' autolock batons with power safety tip and caps attached as per the Metropolitan Police Service framework. Joint purchase with Bedfordshire and Hertfordshire. The force makes all uniform purchases and operates central stores for all three forces.
Equipment,./cambridgeshire.csv,Airwave radio (hand held),250.00,3,2015-03-12,
Equipment,./cambridgeshire.csv,Airwave radio (vehicle),920.00,90,2008-02-07,Unit price of each terminal.
Equipment,./cambridgeshire.csv,Fully kitted general purpose patrol vehicle - standard 5-door hatchback low performance car.,13296.20,6,2014-12-30,"Hyundai New Generation. Inc. warning lights, livery, siren etc."
Equipment,./cambridgeshire.csv,Compact High performance estate vehicle - fully converted,,,,"Not bought. Standard large high performance estate BMW vehicle £31,391.60 in June 2014. Inc. warning lights, livery, siren, delivery etc."
Equipment,./cambridgeshire.csv,Fully kitted cell van,21039.51,1,2015-06-16,Vauxhall Vivaro purchased via Kent and Essex Police cell van framework.
Equipment,./city-of-london.csv,Custodian style Police Helmet,,,,Not bought. The force purchased 132 standard (not custodian) helmets at £52.80 on 23/11/10. This stock has lasted longer than planned.
Equipment,./city-of-london.csv,Fleece,,,,Not bought. The force purchased (male/female) pullovers at £43.90 in June-August 2010. This stock has lasted longer than planned. The force plans to replace this item of uniform with new style clothing in September 2015.
Equipment,./city-of-london.csv,Trousers,11.50,44,2014-10-16,The force plans to replace this item of uniform with new style clothing in September 2015.
Equipment,./city-of-london.csv,Shirt,5.15,204,2014-10-09,"Long-sleeved male shirts, long-sleeved female shirts £4.83 on 14/08/14. The force plans to replace this item of uniform with new style clothing in September 2015."
Equipment,./city-of-london.csv,Epaulettes,1.51,50,2015-06-09,
Equipment,./city-of-london.csv,Belt,4.40,160,2014-01-09,Leather belts.
Equipment,./city-of-london.csv,Anorak/ waterproof jacket,85.50,26,2014-06-23,The force plans to replace this item of uniform with new style clothing in September 2015.
Equipment,./city-of-london.csv,Hi Visibility jacket,22.24,120,2014-06-08,"Long-sleeved high visibility jackets, short-sleeved high visibility jackets £12.77."
Equipment,./city-of-london.csv,Cut resistant gloves,12.95,400,2012-02-14,This stock has lasted longer than planned.
Equipment,./city-of-london.csv,Boots,72.60,17,2015-04-07,
Equipment,./city-of-london.csv,Utility belt,4.65,60,2014-03-02,
Equipment,./city-of-london.csv,General Patrol full body armour,371.30,12,2015-07-07,"Male armours, female armours £374.20."
Equipment,./city-of-london.csv,General Patrol body armour vest,,,,Not bought. The force does not issue this garment.
Equipment,./city-of-london.csv,Standard Issue Handcuffs,16.10,20,2012-01-18,The force recycles handcuffs: returned then reissued.
Equipment,./city-of-london.csv,Baton,53.20,50,2010-05-07,The force recycles batons: returned then reissued
Equipment,./city-of-london.csv,Airwave radio (hand held),500.00,1057,,Purchased in March 2011. Inc. warranty to March 2016. Covert radio £950 in 2006 exc. repeater licence £150. 
Equipment,./city-of-london.csv,Airwave radio (vehicle),561.00,4,2014-01-01,"Covert radio £1,770 in 2006 exc. Installation £831."
Equipment,./city-of-london.csv,Fully kitted general purpose patrol vehicle - standard 5-door hatchback low performance car.,10558.80,1,2008-03-27,Vauxhall Astra purchased through framework agreement (DWP Motor Vehicle Purchase For the provision of: Motor Vehicles Framework Agreement).
Equipment,./city-of-london.csv,Compact High performance estate vehicle - fully converted,31724.64,1,2013-01-28,BMW vehicle purchased via police framework through South and South Eastern Mini Competition Group.
Equipment,./city-of-london.csv,Fully kitted cell van,18714.31,1,2011-12-23,Vauxhall Vivaro prisoner cell van purchased via police framework.
Equipment,./south-wales.csv,Custodian style Police Helmet,28.90,183,2015-06-15,
Equipment,./south-wales.csv,Fleece,21.10,366,2015-06-12,
Equipment,./south-wales.csv,Trousers,13.57,925,2015-04-29,"Polycotton cargo male trousers, female trousers £14.88."
Equipment,./south-wales.csv,Shirt,3.99,2080,2015-05-12,
Equipment,./south-wales.csv,Epaulettes,3.82,1000,2013-08-07,Price per pair.
Equipment,./south-wales.csv,Belt,3.27,270,2015-02-17,
Equipment,./south-wales.csv,Anorak/ waterproof jacket,73.75,50,2015-04-29,High visibility blouson
Equipment,./south-wales.csv,Hi Visibility jacket,,,,Not bought. The force does not issue high visibility jackets to beat officers.
Equipment,./south-wales.csv,Cut resistant gloves,13.25,55,2015-07-21,
Equipment,./south-wales.csv,Boots,,,,"Not bought. The force does not issue boots to beat officers, only to specialist roles."
Equipment,./south-wales.csv,Utility belt,13.24,13,2014-12-18,Lifetime durable and recyclable quality leather belts with sturdy buckle for re-use. No known failure with the force's choice of belt resulting in a replacement. Lower cost belts are available but not as durable.
Equipment,./south-wales.csv,General Patrol full body armour,190.24,2,2015-07-09,"Female armours, male armours £223.59."
Equipment,./south-wales.csv,General Patrol body armour vest,34.31,2,2015-07-09,"Black cover male vests, black cover female vests £33.79."
Equipment,./south-wales.csv,Standard Issue Handcuffs,17.95,300,2014-10-01,Joint purchase with Gwent and Dyfed Powys. Price based on order volumes of 250-499.
